album_artists;label;album_title;artists;track_number;track_title;runtime;isrc;total_length;num_tracks;release_date;catalog_number;bandcamp_url;tags
On Idyl;Passed Recordings;The Fecund Wood;On Idyl;4;The Fecund Wood;581;QZNXN2502004;3666;9;2025-08-22T00:00:00;;https://onidyl.bandcamp.com/album/the-fecund-wood?label=3985473299&tab=music;alternative|alternative rock|ambient|electronic|post-rock|psychedelic|shoegaze|vcvrack|Bellingham
On Idyl;Passed Recordings;The Fecund Wood;On Idyl;5;Night Falls;410;QZNXN2502005;3666;9;2025-08-22T00:00:00;;https://onidyl.bandcamp.com/album/the-fecund-wood?label=3985473299&tab=music;alternative|alternative rock|ambient|electronic|post-rock|psychedelic|shoegaze|vcvrack|Bellingham
On Idyl;Passed Recordings;The Fecund Wood;On Idyl;6;Lost in the Morning;526;QZNXN2502006;3666;9;2025-08-22T00:00:00;;https://onidyl.bandcamp.com/album/the-fecund-wood?label=3985473299&tab=music;alternative|alternative rock|ambient|electronic|post-rock|psychedelic|shoegaze|vcvrack|Bellingham
On Idyl;Passed Recordings;The Fecund Wood;On Idyl;7;Ritual;282;QZNXN2502007;3666;9;2025-08-22T00:00:00;;https://onidyl.bandcamp.com/album/the-fecund-wood?label=3985473299&tab=music;alternative|alternative rock|ambient|electronic|post-rock|psychedelic|shoegaze|vcvrack|Bellingham
On Idyl;Passed Recordings;The Fecund Wood;On Idyl;8;Enlichenment;433;QZNXN2501001;3666;9;2025-08-22T00:00:00;;https://onidyl.bandcamp.com/album/the-fecund-wood?label=3985473299&tab=music;alternative|alternative rock|ambient|electronic|post-rock|psychedelic|shoegaze|vcvrack|Bellingham
On Idyl;Passed Recordings;The Fecund Wood;On Idyl;9;A Path Forward;435;QZNXN2502009;3666;9;2025-08-22T00:00:00;;https://onidyl.bandcamp.com/album/the-fecund-wood?label=3985473299&tab=music;alternative|alternative rock|ambient|electronic|post-rock|psychedelic|shoegaze|vcvrack|Bellingham
Polyhedra;Passed Recordings;Katabatic;Polyhedra;1;Hello Blueroom;96;;3672;14;2025-07-07T00:00:00;;https://cornusaudiovisual.bandcamp.com/album/katabatic?label=3985473299&tab=music;alternative|dnb|experimental|ambient|idm|jungle|techno|trance|Raleigh
Polyhedra;Passed Recordings;Katabatic;Polyhedra;2;Gattaca;230;;3672;14;2025-07-07T00:00:00;;https://cornusaudiovisual.bandcamp.com/album/katabatic?label=3985473299&tab=music;alternative|dnb|experimental|ambient|idm|jungle|techno|trance|Raleigh
Polyhedra;Passed Recordings;Katabatic;Polyhedra;3;Don't overthink it (Manik Kramper);337;;3672;14;2025-07-07T00:00:00;;https://cornusaudiovisual.bandcamp.com/album/katabatic?label=3985473299&tab=music;alternative|dnb|experimental|ambient|idm|jungle|techno|trance|Raleigh
Polyhedra;Passed Recordings;Katabatic;Polyhedra;4;Float like a blue balloon covered;255;;3672;14;2025-07-07T00:00:00;;https://cornusaudiovisual.bandcamp.com/album/katabatic?label=3985473299&tab=music;alternative|dnb|experimental|ambient|idm|jungle|techno|trance|Raleigh
Polyhedra;Passed Recordings;Katabatic;Polyhedra;5;In my room;361;;3672;14;2025-07-07T00:00:00;;https://cornusaudiovisual.bandcamp.com/album/katabatic?label=3985473299&tab=music;alternative|dnb|experimental|ambient|idm|jungle|techno|trance|Raleigh
Polyhedra;Passed Recordings;Katabatic;Polyhedra;6;What Happens to a Body of an Object in Decay?;374;;3672;14;2025-07-07T00:00:00;;https://cornusaudiovisual.bandcamp.com/album/katabatic?label=3985473299&tab=music;alternative|dnb|experimental|ambient|idm|jungle|techno|trance|Raleigh
Polyhedra;Passed Recordings;Katabatic;Polyhedra;7;No more moon in the water;203;;3672;14;2025-07-07T00:00:00;;https://cornusaudiovisual.bandcamp.com/album/katabatic?label=3985473299&tab=music;alternative|dnb|experimental|ambient|idm|jungle|techno|trance|Raleigh
Polyhedra;Passed Recordings;Katabatic;Polyhedra;8;Under-antartica;287;;3672;14;2025-07-07T00:00:00;;https://cornusaudiovisual.bandcamp.com/album/katabatic?label=3985473299&tab=music;alternative|dnb|experimental|ambient|idm|jungle|techno|trance|Raleigh
Polyhedra;Passed Recordings;Katabatic;Polyhedra;9;K-Archivator;245;;3672;14;2025-07-07T00:00:00;;https://cornusaudiovisual.bandcamp.com/album/katabatic?label=3985473299&tab=music;alternative|dnb|experimental|ambient|idm|jungle|techno|trance|Raleigh
Polyhedra;Passed Recordings;Katabatic;Polyhedra;10;Redshift;141;;3672;14;2025-07-07T00:00:00;;https://cornusaudiovisual.bandcamp.com/album/katabatic?label=3985473299&tab=music;alternative|dnb|experimental|ambient|idm|jungle|techno|trance|Raleigh
Polyhedra;Passed Recordings;Katabatic;Polyhedra;11;A deep endless summer;294;;3672;14;2025-07-07T00:00:00;;https://cornusaudiovisual.bandcamp.com/album/katabatic?label=3985473299&tab=music;alternative|dnb|experimental|ambient|idm|jungle|techno|trance|Raleigh
Polyhedra;Passed Recordings;Katabatic;Polyhedra;12;Mushroom Blue;155;;3672;14;2025-07-07T00:00:00;;https://cornusaudiovisual.bandcamp.com/album/katabatic?label=3985473299&tab=music;alternative|dnb|experimental|ambient|idm|jungle|techno|trance|Raleigh
Polyhedra;Passed Recordings;Katabatic;Polyhedra;13;Blue Hour;117;;3672;14;2025-07-07T00:00:00;;https://cornusaudiovisual.bandcamp.com/album/katabatic?label=3985473299&tab=music;alternative|dnb|experimental|ambient|idm|jungle|techno|trance|Raleigh
Polyhedra;Passed Recordings;Katabatic;Polyhedra;14;Silicon Avatar;577;;3672;14;2025-07-07T00:00:00;;https://cornusaudiovisual.bandcamp.com/album/katabatic?label=3985473299&tab=music;alternative|dnb|experimental|ambient|idm|jungle|techno|trance|Raleigh
Asha Patera;Passed Recordings;Call To Silence;Asha Patera;1;Aeturnus;368;QZTBA2542058;4075;11;2025-06-27T00:00:00;;https://ashapatera.bandcamp.com/album/call-to-silence?label=3985473299&tab=music;ambient|ambient|ambient electronic|dark ambient|downtempo|drone|drone ambient|electronica|post-rock|United Kingdom
Asha Patera;Passed Recordings;Call To Silence;Asha Patera;2;Organisation Across Spaces;222;QZTBA2542059;4075;11;2025-06-27T00:00:00;;https://ashapatera.bandcamp.com/album/call-to-silence?label=3985473299&tab=music;ambient|ambient|ambient electronic|dark ambient|downtempo|drone|drone ambient|electronica|post-rock|United Kingdom
Asha Patera;Passed Recordings;Call To Silence;Asha Patera;3;Company Of One;565;QZTBA2542060;4075;11;2025-06-27T00:00:00;;https://ashapatera.bandcamp.com/album/call-to-silence?label=3985473299&tab=music;ambient|ambient|ambient electronic|dark ambient|downtempo|drone|drone ambient|electronica|post-rock|United Kingdom
Asha Patera;Passed Recordings;Call To Silence;Asha Patera;4;Chapter;513;QZTBA2542061;4075;11;2025-06-27T00:00:00;;https://ashapatera.bandcamp.com/album/call-to-silence?label=3985473299&tab=music;ambient|ambient|ambient electronic|dark ambient|downtempo|drone|drone ambient|electronica|post-rock|United Kingdom
Asha Patera;Passed Recordings;Call To Silence;Asha Patera;5;Equals;394;QZTBA2542062;4075;11;2025-06-27T00:00:00;;https://ashapatera.bandcamp.com/album/call-to-silence?label=3985473299&tab=music;ambient|ambient|ambient electronic|dark ambient|downtempo|drone|drone ambient|electronica|post-rock|United Kingdom
Asha Patera;Passed Recordings;Call To Silence;Asha Patera;6;I Never Felt That In You;312;QZTBA2542063;4075;11;2025-06-27T00:00:00;;https://ashapatera.bandcamp.com/album/call-to-silence?label=3985473299&tab=music;ambient|ambient|ambient electronic|dark ambient|downtempo|drone|drone ambient|electronica|post-rock|United Kingdom
Asha Patera;Passed Recordings;Call To Silence;Asha Patera;7;Departmental;419;QZTBA2542064;4075;11;2025-06-27T00:00:00;;https://ashapatera.bandcamp.com/album/call-to-silence?label=3985473299&tab=music;ambient|ambient|ambient electronic|dark ambient|downtempo|drone|drone ambient|electronica|post-rock|United Kingdom
Asha Patera;Passed Recordings;Call To Silence;Asha Patera;8;Joyless Nation;371;QZTBA2542065;4075;11;2025-06-27T00:00:00;;https://ashapatera.bandcamp.com/album/call-to-silence?label=3985473299&tab=music;ambient|ambient|ambient electronic|dark ambient|downtempo|drone|drone ambient|electronica|post-rock|United Kingdom
Asha Patera;Passed Recordings;Call To Silence;Asha Patera;9;Call To Silence;316;QZTBA2542066;4075;11;2025-06-27T00:00:00;;https://ashapatera.bandcamp.com/album/call-to-silence?label=3985473299&tab=music;ambient|ambient|ambient electronic|dark ambient|downtempo|drone|drone ambient|electronica|post-rock|United Kingdom
Asha Patera;Passed Recordings;Call To Silence;Asha Patera;10;One Day At A Time;149;QZTBA2542067;4075;11;2025-06-27T00:00:00;;https://ashapatera.bandcamp.com/album/call-to-silence?label=3985473299&tab=music;ambient|ambient|ambient electronic|dark ambient|downtempo|drone|drone ambient|electronica|post-rock|United Kingdom
Asha Patera;Passed Recordings;Call To Silence;Asha Patera;11;Installment;446;QZTBA2542068;4075;11;2025-06-27T00:00:00;;https://ashapatera.bandcamp.com/album/call-to-silence?label=3985473299&tab=music;ambient|ambient|ambient electronic|dark ambient|downtempo|drone|drone ambient|electronica|post-rock|United Kingdom
passengers & I felt it in my sleep;Passed Recordings;Lost in a perfect world;passengers & I felt it in my sleep;1;Summertime;181;QZTB32513911;1913;6;2025-06-20T00:00:00;;https://passengers-mi.bandcamp.com/album/lost-in-a-perfect-world?label=3985473299&tab=music;ambient|dark ambient|drone|experimental|lo fi|noise|experimental electronic|plunderphonics|Warren
passengers & I felt it in my sleep;Passed Recordings;Lost in a perfect world;passengers & I felt it in my sleep;2;I Just Woke Up;178;QZTB32513912;1913;6;2025-06-20T00:00:00;;https://passengers-mi.bandcamp.com/album/lost-in-a-perfect-world?label=3985473299&tab=music;ambient|dark ambient|drone|experimental|lo fi|noise|experimental electronic|plunderphonics|Warren
passengers & I felt it in my sleep;Passed Recordings;Lost in a perfect world;passengers & I felt it in my sleep;3;Home;199;QZTB32513913;1913;6;2025-06-20T00:00:00;;https://passengers-mi.bandcamp.com/album/lost-in-a-perfect-world?label=3985473299&tab=music;ambient|dark ambient|drone|experimental|lo fi|noise|experimental electronic|plunderphonics|Warren
passengers & I felt it in my sleep;Passed Recordings;Lost in a perfect world;passengers & I felt it in my sleep;4;The Incantation of Matter;662;QZTB32513914;1913;6;2025-06-20T00:00:00;;https://passengers-mi.bandcamp.com/album/lost-in-a-perfect-world?label=3985473299&tab=music;ambient|dark ambient|drone|experimental|lo fi|noise|experimental electronic|plunderphonics|Warren
passengers & I felt it in my sleep;Passed Recordings;Lost in a perfect world;passengers & I felt it in my sleep;5;I Think This Gets Called Outsider House;99;QZTB32513915;1913;6;2025-06-20T00:00:00;;https://passengers-mi.bandcamp.com/album/lost-in-a-perfect-world?label=3985473299&tab=music;ambient|dark ambient|drone|experimental|lo fi|noise|experimental electronic|plunderphonics|Warren
passengers & I felt it in my sleep;Passed Recordings;Lost in a perfect world;passengers & I felt it in my sleep;6;Lost in a perfect world;594;QZTB32513916;1913;6;2025-06-20T00:00:00;;https://passengers-mi.bandcamp.com/album/lost-in-a-perfect-world?label=3985473299&tab=music;ambient|dark ambient|drone|experimental|lo fi|noise|experimental electronic|plunderphonics|Warren
David Aimone;Passed Recordings;Curiosità Ajmone;David Aimone;1;Future Hope;267;;3563;12;2025-06-13T00:00:00;;https://davidaimone.bandcamp.com/album/curiosit-ajmone?label=3985473299&tab=music;ambient|acoustic|classical|electronic|improv|Saratoga Springs
David Aimone;Passed Recordings;Curiosità Ajmone;David Aimone;2;Elements;158;;3563;12;2025-06-13T00:00:00;;https://davidaimone.bandcamp.com/album/curiosit-ajmone?label=3985473299&tab=music;ambient|acoustic|classical|electronic|improv|Saratoga Springs
David Aimone;Passed Recordings;Curiosità Ajmone;David Aimone;3;TimeDown;346;;3563;12;2025-06-13T00:00:00;;https://davidaimone.bandcamp.com/album/curiosit-ajmone?label=3985473299&tab=music;ambient|acoustic|classical|electronic|improv|Saratoga Springs
David Aimone;Passed Recordings;Curiosità Ajmone;David Aimone;4;Golden;540;;3563;12;2025-06-13T00:00:00;;https://davidaimone.bandcamp.com/album/curiosit-ajmone?label=3985473299&tab=music;ambient|acoustic|classical|electronic|improv|Saratoga Springs
David Aimone;Passed Recordings;Curiosità Ajmone;David Aimone;5;Pipe Dream;197;;3563;12;2025-06-13T00:00:00;;https://davidaimone.bandcamp.com/album/curiosit-ajmone?label=3985473299&tab=music;ambient|acoustic|classical|electronic|improv|Saratoga Springs
David Aimone;Passed Recordings;Curiosità Ajmone;David Aimone;6;ScatterStrum;442;;3563;12;2025-06-13T00:00:00;;https://davidaimone.bandcamp.com/album/curiosit-ajmone?label=3985473299&tab=music;ambient|acoustic|classical|electronic|improv|Saratoga Springs
David Aimone;Passed Recordings;Curiosità Ajmone;David Aimone;7;Avoir Linn;167;;3563;12;2025-06-13T00:00:00;;https://davidaimone.bandcamp.com/album/curiosit-ajmone?label=3985473299&tab=music;ambient|acoustic|classical|electronic|improv|Saratoga Springs
David Aimone;Passed Recordings;Curiosità Ajmone;David Aimone;8;Muted Resonances;256;;3563;12;2025-06-13T00:00:00;;https://davidaimone.bandcamp.com/album/curiosit-ajmone?label=3985473299&tab=music;ambient|acoustic|classical|electronic|improv|Saratoga Springs
David Aimone;Passed Recordings;Curiosità Ajmone;David Aimone;9;Felt II;137;;3563;12;2025-06-13T00:00:00;;https://davidaimone.bandcamp.com/album/curiosit-ajmone?label=3985473299&tab=music;ambient|acoustic|classical|electronic|improv|Saratoga Springs
David Aimone;Passed Recordings;Curiosità Ajmone;David Aimone;10;Basilica;350;;3563;12;2025-06-13T00:00:00;;https://davidaimone.bandcamp.com/album/curiosit-ajmone?label=3985473299&tab=music;ambient|acoustic|classical|electronic|improv|Saratoga Springs
David Aimone;Passed Recordings;Curiosità Ajmone;David Aimone;11;Song for a Missing Brother;409;ushm80406345;3563;12;2025-06-13T00:00:00;;https://davidaimone.bandcamp.com/album/curiosit-ajmone?label=3985473299&tab=music;ambient|acoustic|classical|electronic|improv|Saratoga Springs
David Aimone;Passed Recordings;Curiosità Ajmone;David Aimone;12;Changeling;294;;3563;12;2025-06-13T00:00:00;;https://davidaimone.bandcamp.com/album/curiosit-ajmone?label=3985473299&tab=music;ambient|acoustic|classical|electronic|improv|Saratoga Springs
Cavern Cult;Passed Recordings;Approach;Cavern Cult;1;Approach;116;;1202;8;2025-06-01T00:00:00;;https://caverncult.bandcamp.com/album/approach?label=3985473299&tab=music;alternative|offenbach am main|alternative|beats|cinematic music|dark|heavy|instrumental|melancholic|post-rock|Offenbach
Cavern Cult;Passed Recordings;Approach;Cavern Cult;2;Broken Shadows;135;;1202;8;2025-06-01T00:00:00;;https://caverncult.bandcamp.com/album/approach?label=3985473299&tab=music;alternative|offenbach am main|alternative|beats|cinematic music|dark|heavy|instrumental|melancholic|post-rock|Offenbach
Cavern Cult;Passed Recordings;Approach;Cavern Cult;3;Glare;209;;1202;8;2025-06-01T00:00:00;;https://caverncult.bandcamp.com/album/approach?label=3985473299&tab=music;alternative|offenbach am main|alternative|beats|cinematic music|dark|heavy|instrumental|melancholic|post-rock|Offenbach
Cavern Cult;Passed Recordings;Approach;Cavern Cult;4;Linger;163;;1202;8;2025-06-01T00:00:00;;https://caverncult.bandcamp.com/album/approach?label=3985473299&tab=music;alternative|offenbach am main|alternative|beats|cinematic music|dark|heavy|instrumental|melancholic|post-rock|Offenbach
Cavern Cult;Passed Recordings;Approach;Cavern Cult;5;Algorhythmic Dreams;142;;1202;8;2025-06-01T00:00:00;;https://caverncult.bandcamp.com/album/approach?label=3985473299&tab=music;alternative|offenbach am main|alternative|beats|cinematic music|dark|heavy|instrumental|melancholic|post-rock|Offenbach
Cavern Cult;Passed Recordings;Approach;Cavern Cult;6;Shattered;174;;1202;8;2025-06-01T00:00:00;;https://caverncult.bandcamp.com/album/approach?label=3985473299&tab=music;alternative|offenbach am main|alternative|beats|cinematic music|dark|heavy|instrumental|melancholic|post-rock|Offenbach
Cavern Cult;Passed Recordings;Approach;Cavern Cult;7;Of Hope;114;;1202;8;2025-06-01T00:00:00;;https://caverncult.bandcamp.com/album/approach?label=3985473299&tab=music;alternative|offenbach am main|alternative|beats|cinematic music|dark|heavy|instrumental|melancholic|post-rock|Offenbach
Cavern Cult;Passed Recordings;Approach;Cavern Cult;8;To Go On;149;;1202;8;2025-06-01T00:00:00;;https://caverncult.bandcamp.com/album/approach?label=3985473299&tab=music;alternative|offenbach am main|alternative|beats|cinematic music|dark|heavy|instrumental|melancholic|post-rock|Offenbach
On Idyl;Passed Recordings;Enlichenment;On Idyl;1;Enlichenment;433;QZNXN2501001;879;2;2025-05-09T00:00:00;;https://onidyl.bandcamp.com/album/enlichenment?label=3985473299&tab=music;alternative|alternative rock|ambient|post-rock|psychedelic|shoegaze|Bellingham
On Idyl;Passed Recordings;Enlichenment;On Idyl;2;Enlichenment (Exit Chamber's Highland Dawn Remix);446;QZNXN2501002;879;2;2025-05-09T00:00:00;;https://onidyl.bandcamp.com/album/enlichenment?label=3985473299&tab=music;alternative|alternative rock|ambient|post-rock|psychedelic|shoegaze|Bellingham
passengers;Passed Recordings;with company;passengers;1;Moonrise (feat. The Moon of Manakoora);209;;2160;9;2025-05-02T00:00:00;;https://passengers-mi.bandcamp.com/album/with-company?label=3985473299&tab=music;ambient|dark ambient|drone|electronic|idm|lo fi|noise|deconstructed club|experimental electronic|Warren
passengers;Passed Recordings;with company;passengers;2;it's working (feat. imagens);298;;2160;9;2025-05-02T00:00:00;;https://passengers-mi.bandcamp.com/album/with-company?label=3985473299&tab=music;ambient|dark ambient|drone|electronic|idm|lo fi|noise|deconstructed club|experimental electronic|Warren
passengers;Passed Recordings;with company;passengers;3;Concise Methods [Convince Remix] (feat. Luminous Fridge);241;;2160;9;2025-05-02T00:00:00;;https://passengers-mi.bandcamp.com/album/with-company?label=3985473299&tab=music;ambient|dark ambient|drone|electronic|idm|lo fi|noise|deconstructed club|experimental electronic|Warren
passengers;Passed Recordings;with company;passengers;4;FUCK (feat. La Morte D'Arc);238;;2160;9;2025-05-02T00:00:00;;https://passengers-mi.bandcamp.com/album/with-company?label=3985473299&tab=music;ambient|dark ambient|drone|electronic|idm|lo fi|noise|deconstructed club|experimental electronic|Warren
passengers;Passed Recordings;with company;passengers;5;Love Song [Remix] (feat. Chris Blondeman);154;;2160;9;2025-05-02T00:00:00;;https://passengers-mi.bandcamp.com/album/with-company?label=3985473299&tab=music;ambient|dark ambient|drone|electronic|idm|lo fi|noise|deconstructed club|experimental electronic|Warren
passengers;Passed Recordings;with company;passengers;6;Now Now Now (feat. I felt it in my sleep & Boxed Dancer);116;;2160;9;2025-05-02T00:00:00;;https://passengers-mi.bandcamp.com/album/with-company?label=3985473299&tab=music;ambient|dark ambient|drone|electronic|idm|lo fi|noise|deconstructed club|experimental electronic|Warren
passengers;Passed Recordings;with company;passengers;7;soon. [Remix] (feat. I felt it in my sleep);260;;2160;9;2025-05-02T00:00:00;;https://passengers-mi.bandcamp.com/album/with-company?label=3985473299&tab=music;ambient|dark ambient|drone|electronic|idm|lo fi|noise|deconstructed club|experimental electronic|Warren
passengers;Passed Recordings;with company;passengers;8;The Same Song, Over and Over Again [Remix] (feat. Exit Chamber);222;;2160;9;2025-05-02T00:00:00;;https://passengers-mi.bandcamp.com/album/with-company?label=3985473299&tab=music;ambient|dark ambient|drone|electronic|idm|lo fi|noise|deconstructed club|experimental electronic|Warren
passengers;Passed Recordings;with company;passengers;9;Love Song;422;TCAIO2423892;2160;9;2025-05-02T00:00:00;;https://passengers-mi.bandcamp.com/album/with-company?label=3985473299&tab=music;ambient|dark ambient|drone|electronic|idm|lo fi|noise|deconstructed club|experimental electronic|Warren
Exit Chamber;Passed Recordings;The Early EPs;Exit Chamber;1;Gravity Well (2025 Remaster);289;QZK6J2506692;2396;8;2025-04-11T00:00:00;;https://exitchamber.bandcamp.com/album/the-early-eps?label=3985473299&tab=music;ambient|atmospheric|electronic|eurorack|soundscapes|synthesizer|Edinburgh
Exit Chamber;Passed Recordings;The Early EPs;Exit Chamber;2;Hohmann Transfer (2025 Remaster);275;QZK6J2506693;2396;8;2025-04-11T00:00:00;;https://exitchamber.bandcamp.com/album/the-early-eps?label=3985473299&tab=music;ambient|atmospheric|electronic|eurorack|soundscapes|synthesizer|Edinburgh
Exit Chamber;Passed Recordings;The Early EPs;Exit Chamber;3;Wake Me (At the System's Edge) (2025 Remaster);344;QZK6J2506694;2396;8;2025-04-11T00:00:00;;https://exitchamber.bandcamp.com/album/the-early-eps?label=3985473299&tab=music;ambient|atmospheric|electronic|eurorack|soundscapes|synthesizer|Edinburgh
Exit Chamber;Passed Recordings;The Early EPs;Exit Chamber;4;A Thousand New Sunrises (2025 Remaster);132;QZK6J2506695;2396;8;2025-04-11T00:00:00;;https://exitchamber.bandcamp.com/album/the-early-eps?label=3985473299&tab=music;ambient|atmospheric|electronic|eurorack|soundscapes|synthesizer|Edinburgh
Exit Chamber;Passed Recordings;The Early EPs;Exit Chamber;5;Orbiting a Dead Star (2025 Remaster);262;QZK6J2506696;2396;8;2025-04-11T00:00:00;;https://exitchamber.bandcamp.com/album/the-early-eps?label=3985473299&tab=music;ambient|atmospheric|electronic|eurorack|soundscapes|synthesizer|Edinburgh
Exit Chamber;Passed Recordings;The Early EPs;Exit Chamber;6;We Are Making a New World (2025 Remaster);406;QZK6J2506697;2396;8;2025-04-11T00:00:00;;https://exitchamber.bandcamp.com/album/the-early-eps?label=3985473299&tab=music;ambient|atmospheric|electronic|eurorack|soundscapes|synthesizer|Edinburgh
Exit Chamber;Passed Recordings;The Early EPs;Exit Chamber;7;Toroid (2025 Remaster);242;QZK6J2506698;2396;8;2025-04-11T00:00:00;;https://exitchamber.bandcamp.com/album/the-early-eps?label=3985473299&tab=music;ambient|atmospheric|electronic|eurorack|soundscapes|synthesizer|Edinburgh
Exit Chamber;Passed Recordings;The Early EPs;Exit Chamber;8;Pillars of Creation (2025 Remaster);446;QZK6J2506699;2396;8;2025-04-11T00:00:00;;https://exitchamber.bandcamp.com/album/the-early-eps?label=3985473299&tab=music;ambient|atmospheric|electronic|eurorack|soundscapes|synthesizer|Edinburgh
Ed Herbers;Passed Recordings;Confluence;Ed Herbers;1;Energy;875;QZHNA2595872;5990;10;2025-04-01T00:00:00;;https://herbers.bandcamp.com/album/confluence?label=3985473299&tab=music;ambient|ambient drone|cinematic|drone|electronic|healing|instrumental|meditation|meditation music|new age|relaxing|Cincinnati
Ed Herbers;Passed Recordings;Confluence;Ed Herbers;2;Respite;1002;QZHNA2595873;5990;10;2025-04-01T00:00:00;;https://herbers.bandcamp.com/album/confluence?label=3985473299&tab=music;ambient|ambient drone|cinematic|drone|electronic|healing|instrumental|meditation|meditation music|new age|relaxing|Cincinnati
Ed Herbers;Passed Recordings;Confluence;Ed Herbers;3;Sanctuary;807;QZHNA2595874;5990;10;2025-04-01T00:00:00;;https://herbers.bandcamp.com/album/confluence?label=3985473299&tab=music;ambient|ambient drone|cinematic|drone|electronic|healing|instrumental|meditation|meditation music|new age|relaxing|Cincinnati
Ed Herbers;Passed Recordings;Confluence;Ed Herbers;4;Serenity;1007;QZHNA2595875;5990;10;2025-04-01T00:00:00;;https://herbers.bandcamp.com/album/confluence?label=3985473299&tab=music;ambient|ambient drone|cinematic|drone|electronic|healing|instrumental|meditation|meditation music|new age|relaxing|Cincinnati
Ed Herbers;Passed Recordings;Confluence;Ed Herbers;5;Grounded;794;QZHNA2595876;5990;10;2025-04-01T00:00:00;;https://herbers.bandcamp.com/album/confluence?label=3985473299&tab=music;ambient|ambient drone|cinematic|drone|electronic|healing|instrumental|meditation|meditation music|new age|relaxing|Cincinnati
Ed Herbers;Passed Recordings;Confluence;Ed Herbers;6;Energy (Radio Edit);301;QZHNA2595877;5990;10;2025-04-01T00:00:00;;https://herbers.bandcamp.com/album/confluence?label=3985473299&tab=music;ambient|ambient drone|cinematic|drone|electronic|healing|instrumental|meditation|meditation music|new age|relaxing|Cincinnati
Ed Herbers;Passed Recordings;Confluence;Ed Herbers;7;Respite (Radio Edit);301;QZHNA2595878;5990;10;2025-04-01T00:00:00;;https://herbers.bandcamp.com/album/confluence?label=3985473299&tab=music;ambient|ambient drone|cinematic|drone|electronic|healing|instrumental|meditation|meditation music|new age|relaxing|Cincinnati
Ed Herbers;Passed Recordings;Confluence;Ed Herbers;8;Sanctuary (Radio Edit);301;QZHNA2595879;5990;10;2025-04-01T00:00:00;;https://herbers.bandcamp.com/album/confluence?label=3985473299&tab=music;ambient|ambient drone|cinematic|drone|electronic|healing|instrumental|meditation|meditation music|new age|relaxing|Cincinnati
Ed Herbers;Passed Recordings;Confluence;Ed Herbers;9;Serenity (Radio Edit);301;QZHNA2595880;5990;10;2025-04-01T00:00:00;;https://herbers.bandcamp.com/album/confluence?label=3985473299&tab=music;ambient|ambient drone|cinematic|drone|electronic|healing|instrumental|meditation|meditation music|new age|relaxing|Cincinnati
Ed Herbers;Passed Recordings;Confluence;Ed Herbers;10;Grounded (Radio Edit);301;QZHNA2595881;5990;10;2025-04-01T00:00:00;;https://herbers.bandcamp.com/album/confluence?label=3985473299&tab=music;ambient|ambient drone|cinematic|drone|electronic|healing|instrumental|meditation|meditation music|new age|relaxing|Cincinnati
Tari Vega and Oscar Navarrete;Passed Recordings;Cuadros;Tari Vega and Oscar Navarrete;1;Cuadros;316;;637;2;2025-03-14T00:00:00;;https://tarivega.bandcamp.com/album/cuadros?label=3985473299&tab=music;ambient|electronic|experimental|ambient|jazz|Santiago
Tari Vega and Oscar Navarrete;Passed Recordings;Cuadros;Tari Vega and Oscar Navarrete;2;La Caminata (Demo);321;;637;2;2025-03-14T00:00:00;;https://tarivega.bandcamp.com/album/cuadros?label=3985473299&tab=music;ambient|electronic|experimental|ambient|jazz|Santiago
Exit Chamber & Ed Herbers;Passed Recordings;SELF-;Exit Chamber & Ed Herbers;1;Destruction;363;QZES52556775;6153;8;2025-03-07T00:00:00;;https://passedrecordings.bandcamp.com/album/self;ambient|dark ambient|drone|modular|Uppsala
Exit Chamber & Ed Herbers;Passed Recordings;SELF-;Exit Chamber & Ed Herbers;2;Loathing;577;QZES52556776;6153;8;2025-03-07T00:00:00;;https://passedrecordings.bandcamp.com/album/self;ambient|dark ambient|drone|modular|Uppsala
Exit Chamber & Ed Herbers;Passed Recordings;SELF-;Exit Chamber & Ed Herbers;3;Denial;640;QZES52556777;6153;8;2025-03-07T00:00:00;;https://passedrecordings.bandcamp.com/album/self;ambient|dark ambient|drone|modular|Uppsala
Exit Chamber & Ed Herbers;Passed Recordings;SELF-;Exit Chamber & Ed Herbers;4;Examination;286;QZES52556778;6153;8;2025-03-07T00:00:00;;https://passedrecordings.bandcamp.com/album/self;ambient|dark ambient|drone|modular|Uppsala
Exit Chamber & Ed Herbers;Passed Recordings;SELF-;Exit Chamber & Ed Herbers;5;Reflection;368;QZES52556779;6153;8;2025-03-07T00:00:00;;https://passedrecordings.bandcamp.com/album/self;ambient|dark ambient|drone|modular|Uppsala
Exit Chamber & Ed Herbers;Passed Recordings;SELF-;Exit Chamber & Ed Herbers;6;Discovery;532;QZES52556780;6153;8;2025-03-07T00:00:00;;https://passedrecordings.bandcamp.com/album/self;ambient|dark ambient|drone|modular|Uppsala
Exit Chamber & Ed Herbers;Passed Recordings;SELF-;Exit Chamber & Ed Herbers;7;Expression;370;QZES52556781;6153;8;2025-03-07T00:00:00;;https://passedrecordings.bandcamp.com/album/self;ambient|dark ambient|drone|modular|Uppsala
Exit Chamber & Ed Herbers;Passed Recordings;SELF-;Exit Chamber & Ed Herbers;8;Self- (Self-Actualized Mix);3017;;6153;8;2025-03-07T00:00:00;;https://passedrecordings.bandcamp.com/album/self;ambient|dark ambient|drone|modular|Uppsala
